Hour,Weekday,Month,Is_weekend,Power_Wasted,Voltage,Current,Laundry_kwh,Kitchen_kwh,Appliances_kwh,Total_energy_kwh,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,Voltage_lag1,Voltage_lag2,Current_lag1,Current_lag2,rolling_mean_3,rolling_mean_6,rolling_mean_12,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
22,4,6,0,2.2880000000000003,239.18333333333334,5.253333333333333,0.034,0.0,0.0,0.6123666666666666,1.2261333333333333,1.8938333333333333,0.5186,0.7629666666666667,0.7753,1.3389333333333333,238.71533333333335,236.91766666666666,10.273333333333333,15.973333333333333,1.0859611111111098,0.7437111111111111,0.6474458333333334,0.8957999999999999,0.6233666666666667,0.3438,0.17079999999999998,0.19556666666666667,0.17943333333333333
22,4,6,0,3.426,239.62199999999999,7.7,0.479,0.0,0.035,0.9019333333333334,0.6123666666666666,1.2261333333333333,1.8938333333333333,0.5186,0.7629666666666667,0.7753,239.18333333333334,238.71533333333335,5.253333333333333,10.273333333333333,0.9648666666666655,0.7797888888888888,0.6648833333333334,1.3389333333333333,0.8957999999999999,0.6233666666666667,0.3438,0.17079999999999998,0.19556666666666667
23,4,6,0,1.332,240.57866666666666,6.260000000000001,0.0,0.0,0.533,0.7494999999999999,0.9019333333333334,0.6123666666666666,1.2261333333333333,1.8938333333333333,0.5186,0.7629666666666667,239.62199999999999,239.18333333333334,7.7,5.253333333333333,0.985972222222221,0.8386527777777776,0.6904750000000001,0.7753,1.3389333333333333,0.8957999999999999,0.6233666666666667,0.3438,0.17079999999999998
23,4,6,0,3.726,242.679,1.74,0.0,0.006,0.008,0.18513333333333334,0.7494999999999999,0.9019333333333334,0.6123666666666666,1.2261333333333333,1.8938333333333333,0.5186,240.57866666666666,239.62199999999999,6.260000000000001,7.7,0.9837277777777765,0.8868777777777778,0.7027680555555555,0.7629666666666667,0.7753,1.3389333333333333,0.8957999999999999,0.6233666666666667,0.3438
0,5,6,1,6.588,242.37033333333332,1.5,0.0,0.038,0.0,0.1486,0.18513333333333334,0.7494999999999999,0.9019333333333334,0.6123666666666666,1.2261333333333333,1.8938333333333333,242.679,240.57866666666666,1.74,6.260000000000001,0.9281499999999987,0.8736555555555555,0.6468513888888888,0.5186,0.7629666666666667,0.7753,1.3389333333333333,0.8957999999999999,0.6233666666666667
0,5,6,1,3.802,240.33466666666666,1.12,0.0,0.035,0.0,0.11093333333333334,0.1486,0.18513333333333334,0.7494999999999999,0.9019333333333334,0.6123666666666666,1.2261333333333333,242.37033333333332,242.679,1.5,1.74,0.6372777777777766,0.8340916666666666,0.6242652777777777,1.8938333333333333,0.5186,0.7629666666666667,0.7753,1.3389333333333333,0.8957999999999999
1,5,6,1,6.884,239.83433333333332,1.5866666666666667,0.0,0.033,0.0,0.14986666666666668,0.11093333333333334,0.1486,0.18513333333333334,0.7494999999999999,0.9019333333333334,0.6123666666666666,240.33466666666666,242.37033333333332,1.12,1.5,0.45141111111110993,0.7686861111111111,0.5839347222222222,1.2261333333333333,1.8938333333333333,0.5186,0.7629666666666667,0.7753,1.3389333333333333
1,5,6,1,2.642,240.626,1.0066666666666666,0.0,0.009,0.0,0.10263333333333334,0.14986666666666668,0.11093333333333334,0.1486,0.18513333333333334,0.7494999999999999,0.9019333333333334,239.83433333333332,240.33466666666666,1.5866666666666667,1.12,0.37432777777777665,0.6695972222222221,0.5518055555555555,0.6123666666666666,1.2261333333333333,1.8938333333333333,0.5186,0.7629666666666667,0.7753
2,5,6,1,1.332,240.3156666666667,0.7799999999999999,0.0,0.0,0.0,0.08656666666666667,0.10263333333333334,0.14986666666666668,0.11093333333333334,0.1486,0.18513333333333334,0.7494999999999999,240.626,239.83433333333332,1.0066666666666666,1.5866666666666667,0.24111111111110992,0.6135416666666665,0.5301583333333333,0.9019333333333334,0.6123666666666666,1.2261333333333333,1.8938333333333333,0.5186,0.7629666666666667
2,5,6,1,3.112,241.82633333333334,1.02,0.0,0.0,0.0,0.11203333333333335,0.08656666666666667,0.10263333333333334,0.14986666666666668,0.11093333333333334,0.1486,0.18513333333333334,240.3156666666667,240.626,0.7799999999999999,1.0066666666666666,0.13062222222222106,0.5571749999999999,0.5187847222222223,0.7494999999999999,0.9019333333333334,0.6123666666666666,1.2261333333333333,1.8938333333333333,0.5186
3,5,6,1,1.1600000000000001,241.297,0.7733333333333333,0.0,0.0,0.0,0.08343333333333333,0.11203333333333335,0.08656666666666667,0.10263333333333334,0.14986666666666668,0.11093333333333334,0.1486,241.82633333333334,240.3156666666667,1.02,0.7799999999999999,0.1184388888888877,0.5232944444444444,0.5181125,0.18513333333333334,0.7494999999999999,0.9019333333333334,0.6123666666666666,1.2261333333333333,1.8938333333333333
3,5,6,1,2.134,241.52066666666667,0.8933333333333333,0.0,0.0,0.0,0.1009,0.08343333333333333,0.11203333333333335,0.08656666666666667,0.10263333333333334,0.14986666666666668,0.11093333333333334,241.297,241.82633333333334,0.7733333333333333,1.02,0.1075777777777766,0.37242777777777775,0.5146888888888889,0.1486,0.18513333333333334,0.7494999999999999,0.9019333333333334,0.6123666666666666,1.2261333333333333
4,5,6,1,5.34,242.06199999999998,1.3133333333333332,0.0,0.04,0.0,0.13446666666666665,0.1009,0.08343333333333333,0.11203333333333335,0.08656666666666667,0.10263333333333334,0.14986666666666668,241.52066666666667,241.297,0.8933333333333333,0.7733333333333333,0.10590555555555438,0.2786583333333333,0.5111847222222222,0.11093333333333334,0.1486,0.18513333333333334,0.7494999999999999,0.9019333333333334,0.6123666666666666
4,5,6,1,5.79,241.65633333333332,1.3866666666666667,0.0,0.034,0.0,0.13463333333333333,0.13446666666666665,0.1009,0.08343333333333333,0.11203333333333335,0.08656666666666667,0.10263333333333334,242.06199999999998,241.52066666666667,1.3133333333333332,0.8933333333333333,0.1033388888888877,0.23883333333333326,0.509311111111111,0.14986666666666668,0.11093333333333334,0.1486,0.18513333333333334,0.7494999999999999,0.9019333333333334
5,5,6,1,5.4239999999999995,241.985,1.3466666666666667,0.0,0.034,0.0,0.13083333333333333,0.13463333333333333,0.13446666666666665,0.1009,0.08343333333333333,0.11203333333333335,0.08656666666666667,241.65633333333332,242.06199999999998,1.3866666666666667,1.3133333333333332,0.10867222222222102,0.17489166666666658,0.5067722222222222,0.10263333333333334,0.14986666666666668,0.11093333333333334,0.1486,0.18513333333333334,0.7494999999999999
5,5,6,1,2.48,241.99133333333333,1.62,0.0,0.013,0.047,0.17826666666666666,0.13083333333333333,0.13463333333333333,0.13446666666666665,0.1009,0.08343333333333333,0.11203333333333335,241.985,241.65633333333332,1.3466666666666667,1.3866666666666667,0.1160499999999988,0.12333611111111105,0.5051069444444444,0.08656666666666667,0.10263333333333334,0.14986666666666668,0.11093333333333334,0.1486,0.18513333333333334
6,5,6,1,2.512,239.57966666666667,9.686666666666667,0.0,0.0,0.528,1.1544666666666668,0.17826666666666666,0.13083333333333333,0.13463333333333333,0.13446666666666665,0.1009,0.08343333333333333,241.99133333333333,241.985,1.62,1.3466666666666667,0.1270888888888877,0.12276388888888883,0.4982097222222222,0.11203333333333335,0.08656666666666667,0.10263333333333334,0.14986666666666668,0.11093333333333334,0.1486
6,5,6,1,1.59,239.88566666666665,5.86,0.0,0.0,0.529,0.7062,1.1544666666666668,0.17826666666666666,0.13083333333333333,0.13463333333333333,0.13446666666666665,0.1009,239.57966666666667,241.99133333333333,9.686666666666667,1.62,0.3055944444444432,0.20658611111111105,0.5203388888888888,0.08343333333333333,0.11203333333333335,0.08656666666666667,0.10263333333333334,0.14986666666666668,0.11093333333333334
7,5,6,1,1.62,239.74266666666665,5.06,0.0,0.0,0.528,0.6191,0.7062,1.1544666666666668,0.17826666666666666,0.13083333333333333,0.13463333333333333,0.13446666666666665,239.88566666666665,239.57966666666667,5.86,9.686666666666667,0.4064777777777766,0.2561916666666666,0.5124388888888889,0.1009,0.08343333333333333,0.11203333333333335,0.08656666666666667,0.10263333333333334,0.14986666666666668
7,5,6,1,2.918,239.50366666666665,5.293333333333334,0.0,0.0,0.527,0.6395,0.6191,0.7062,1.1544666666666668,0.17826666666666666,0.13083333333333333,0.13463333333333333,239.74266666666665,239.88566666666665,5.06,5.86,0.48724999999999885,0.29529444444444436,0.4824458333333333,0.13446666666666665,0.1009,0.08343333333333333,0.11203333333333335,0.08656666666666667,0.10263333333333334
8,5,6,1,2.274,236.44766666666666,5.2,0.0,0.034,0.514,0.6188,0.6395,0.6191,0.7062,1.1544666666666668,0.17826666666666666,0.13083333333333333,239.50366666666665,239.74266666666665,5.293333333333334,5.06,0.5713944444444433,0.34003333333333324,0.4767875,0.13463333333333333,0.13446666666666665,0.1009,0.08343333333333333,0.11203333333333335,0.08656666666666667
8,5,6,1,5.76,236.964,2.54,0.0,0.034,0.139,0.27713333333333334,0.6188,0.6395,0.6191,0.7062,1.1544666666666668,0.17826666666666666,236.44766666666666,239.50366666666665,5.2,5.293333333333334,0.6527222222222211,0.38438611111111104,0.47078055555555554,0.13083333333333333,0.13463333333333333,0.13446666666666665,0.1009,0.08343333333333333,0.11203333333333335
9,5,6,1,5.452,240.25,1.3466666666666667,0.0,0.034,0.0,0.13236666666666666,0.27713333333333334,0.6188,0.6395,0.6191,0.7062,1.1544666666666668,236.964,236.44766666666666,2.54,5.2,0.6691999999999988,0.39814444444444436,0.46071944444444446,0.17826666666666666,0.13083333333333333,0.13463333333333333,0.13446666666666665,0.1009,0.08343333333333333
9,5,6,1,2.576,240.095,0.9533333333333334,0.0,0.015,0.0,0.09456666666666667,0.13236666666666666,0.27713333333333334,0.6188,0.6395,0.6191,0.7062,240.25,236.964,1.3466666666666667,2.54,0.49884999999999885,0.4022222222222222,0.387325,1.1544666666666668,0.17826666666666666,0.13083333333333333,0.13463333333333333,0.13446666666666665,0.1009
10,5,6,1,3.128,239.21433333333334,1.06,0.0,0.0,0.0,0.1108,0.09456666666666667,0.13236666666666666,0.27713333333333334,0.6188,0.6395,0.6191,240.095,240.25,0.9533333333333334,1.3466666666666667,0.39691111111110994,0.40169444444444435,0.3401763888888889,0.7062,1.1544666666666668,0.17826666666666666,0.13083333333333333,0.13463333333333333,0.13446666666666665
10,5,6,1,0.798,240.60933333333332,0.8866666666666667,0.0,0.0,0.0,0.09663333333333333,0.1108,0.09456666666666667,0.13236666666666666,0.27713333333333334,0.6188,0.6395,239.21433333333334,240.095,1.06,0.9533333333333334,0.3121944444444433,0.39972222222222215,0.31927777777777777,0.6191,0.7062,1.1544666666666668,0.17826666666666666,0.13083333333333333,0.13463333333333333
11,5,6,1,1.582,239.33266666666665,1.0533333333333335,0.0,0.0,0.0,0.11270000000000001,0.09663333333333333,0.1108,0.09456666666666667,0.13236666666666666,0.27713333333333334,0.6188,240.60933333333332,239.21433333333334,0.8866666666666667,1.06,0.22171666666666548,0.3965555555555555,0.2857236111111111,0.6395,0.6191,0.7062,1.1544666666666668,0.17826666666666666,0.13083333333333333
11,5,6,1,1.78,238.66466666666665,1.0266666666666666,0.0,0.0,0.0,0.11420000000000001,0.11270000000000001,0.09663333333333333,0.1108,0.09456666666666667,0.13236666666666666,0.27713333333333334,239.33266666666665,240.60933333333332,1.0533333333333335,0.8866666666666667,0.1373666666666655,0.39504444444444436,0.25919027777777776,0.6188,0.6395,0.6191,0.7062,1.1544666666666668,0.17826666666666666
12,5,6,1,4.754,238.93066666666667,1.8733333333333335,0.0,0.034,0.0,0.1951,0.11420000000000001,0.11270000000000001,0.09663333333333333,0.1108,0.09456666666666667,0.13236666666666666,238.66466666666665,239.33266666666665,1.0266666666666666,1.0533333333333335,0.11021111111110993,0.3897055555555555,0.2562347222222222,0.27713333333333334,0.6188,0.6395,0.6191,0.7062,1.1544666666666668
12,5,6,1,5.97,239.578,1.48,0.0,0.035,0.0,0.15873333333333334,0.1951,0.11420000000000001,0.11270000000000001,0.09663333333333333,0.1108,0.09456666666666667,238.93066666666667,238.66466666666665,1.8733333333333335,1.0266666666666666,0.12066666666666548,0.30975833333333325,0.2581722222222222,0.13236666666666666,0.27713333333333334,0.6188,0.6395,0.6191,0.7062
13,5,6,1,4.134,241.04166666666666,1.1866666666666668,0.0,0.034,0.0,0.13446666666666665,0.15873333333333334,0.1951,0.11420000000000001,0.11270000000000001,0.09663333333333333,0.1108,239.578,238.93066666666667,1.48,1.8733333333333335,0.13136111111110993,0.264136111111111,0.2601638888888889,0.09456666666666667,0.13236666666666666,0.27713333333333334,0.6188,0.6395,0.6191
13,5,6,1,3.9000000000000004,241.05766666666668,1.2666666666666666,0.0,0.017,0.0,0.13306666666666667,0.13446666666666665,0.15873333333333334,0.1951,0.11420000000000001,0.11270000000000001,0.09663333333333333,241.04166666666666,239.578,1.1866666666666668,1.48,0.13530555555555437,0.22374999999999992,0.2595222222222222,0.1108,0.09456666666666667,0.13236666666666666,0.27713333333333334,0.6188,0.6395
14,5,6,1,1.6,240.19633333333334,1.1533333333333333,0.0,0.0,0.0,0.13596666666666665,0.13306666666666667,0.13446666666666665,0.15873333333333334,0.1951,0.11420000000000001,0.11270000000000001,241.05766666666668,241.04166666666666,1.2666666666666666,1.1866666666666668,0.14137777777777658,0.18154722222222217,0.2607902777777778,0.09663333333333333,0.1108,0.09456666666666667,0.13236666666666666,0.27713333333333334,0.6188
14,5,6,1,1.676,240.767,1.3133333333333332,0.0,0.0,0.0,0.1587,0.13596666666666665,0.13306666666666667,0.13446666666666665,0.15873333333333334,0.1951,0.11420000000000001,240.19633333333334,241.05766666666668,1.1533333333333333,1.2666666666666666,0.14525555555555436,0.14131111111111105,0.26284861111111113,0.11270000000000001,0.09663333333333333,0.1108,0.09456666666666667,0.13236666666666666,0.27713333333333334
15,5,6,1,1.654,240.251,1.48,0.0,0.004,0.0,0.17859999999999998,0.1587,0.13596666666666665,0.13306666666666667,0.13446666666666665,0.15873333333333334,0.1951,240.767,240.19633333333334,1.3133333333333332,1.1533333333333333,0.15267222222222102,0.1314416666666666,0.26479305555555555,0.11420000000000001,0.11270000000000001,0.09663333333333333,0.1108,0.09456666666666667,0.13236666666666666
15,5,6,1,3.752,241.02933333333334,1.9800000000000002,0.0,0.05,0.0,0.2311,0.17859999999999998,0.1587,0.13596666666666665,0.13306666666666667,0.13446666666666665,0.15873333333333334,240.251,240.767,1.48,1.3133333333333332,0.14992222222222104,0.13529444444444436,0.2687583333333333,0.1951,0.11420000000000001,0.11270000000000001,0.09663333333333333,0.1108,0.09456666666666667
16,5,6,1,5.998,239.73933333333335,4.02,0.217,0.045,0.0,0.4681666666666667,0.2311,0.17859999999999998,0.1587,0.13596666666666665,0.13306666666666667,0.13446666666666665,241.02933333333334,240.251,1.9800000000000002,1.48,0.16198333333333215,0.14667222222222212,0.27418333333333333,0.15873333333333334,0.1951,0.11420000000000001,0.11270000000000001,0.09663333333333333,0.1108
16,5,6,1,7.3999999999999995,237.98,8.58,0.561,0.035,0.147,0.9773333333333334,0.4681666666666667,0.2311,0.17859999999999998,0.1587,0.13596666666666665,0.13306666666666667,239.73933333333335,241.02933333333334,4.02,1.9800000000000002,0.21759999999999882,0.1764527777777777,0.2880875,0.13446666666666665,0.15873333333333334,0.1951,0.11420000000000001,0.11270000000000001,0.09663333333333333
17,5,6,1,7.032,237.97,10.946666666666665,0.527,0.033,0.52,1.2822333333333333,0.9773333333333334,0.4681666666666667,0.2311,0.17859999999999998,0.1587,0.13596666666666665,237.98,239.73933333333335,8.58,4.02,0.3583111111111099,0.24984444444444434,0.3232,0.13306666666666667,0.13446666666666665,0.15873333333333334,0.1951,0.11420000000000001,0.11270000000000001
17,5,6,1,3.442,239.95066666666668,6.2266666666666675,0.003,0.022,0.53,0.7504666666666666,1.2822333333333333,0.9773333333333334,0.4681666666666667,0.2311,0.17859999999999998,0.1587,237.97,237.98,10.946666666666665,8.58,0.5493555555555544,0.3473055555555555,0.37117500000000003,0.13596666666666665,0.13306666666666667,0.13446666666666665,0.15873333333333334,0.1951,0.11420000000000001
18,5,6,1,1.6560000000000001,240.41133333333335,5.953333333333333,0.0,0.0,0.531,0.7226333333333332,0.7504666666666666,1.2822333333333333,0.9773333333333334,0.4681666666666667,0.2311,0.17859999999999998,239.95066666666668,237.97,6.2266666666666675,10.946666666666665,0.6479833333333321,0.40032777777777767,0.3950166666666666,0.1587,0.13596666666666665,0.13306666666666667,0.13446666666666665,0.15873333333333334,0.1951
18,5,6,1,2.346,240.921,6.14,0.0,0.0,0.533,0.7451000000000001,0.7226333333333332,0.7504666666666666,1.2822333333333333,0.9773333333333334,0.4681666666666667,0.2311,240.41133333333335,239.95066666666668,5.953333333333333,6.2266666666666675,0.7386555555555544,0.4442888888888888,0.3770236111111111,0.17859999999999998,0.1587,0.13596666666666665,0.13306666666666667,0.13446666666666665,0.15873333333333334
19,5,6,1,1.7,239.81166666666667,11.453333333333335,0.505,0.0,0.528,1.3674666666666666,0.7451000000000001,0.7226333333333332,0.7504666666666666,1.2822333333333333,0.9773333333333334,0.4681666666666667,240.921,240.41133333333335,6.14,5.953333333333333,0.824322222222221,0.4931527777777777,0.3786444444444444,0.2311,0.17859999999999998,0.1587,0.13596666666666665,0.13306666666666667,0.13446666666666665
19,5,6,1,6.44,239.317,12.866666666666667,0.711,0.01,0.526,1.5197666666666665,1.3674666666666666,0.7451000000000001,0.7226333333333332,0.7504666666666666,1.2822333333333333,0.9773333333333334,239.81166666666667,240.921,11.453333333333335,6.14,0.9742055555555544,0.5959027777777778,0.4098263888888889,0.4681666666666667,0.2311,0.17859999999999998,0.1587,0.13596666666666665,0.13306666666666667
20,5,6,1,9.202,239.14066666666668,11.593333333333334,0.518,0.038,0.526,1.3632333333333333,1.5197666666666665,1.3674666666666666,0.7451000000000001,0.7226333333333332,0.7504666666666666,1.2822333333333333,239.317,239.81166666666667,12.866666666666667,11.453333333333335,1.0646111111111098,0.711461111111111,0.44650416666666665,0.9773333333333334,0.4681666666666667,0.2311,0.17859999999999998,0.1587,0.13596666666666665
20,5,6,1,8.790000000000001,239.39866666666666,8.473333333333334,0.007,0.034,0.526,0.9998,1.3632333333333333,1.5197666666666665,1.3674666666666666,0.7451000000000001,0.7226333333333332,0.7504666666666666,239.14066666666668,239.317,11.593333333333334,12.866666666666667,1.07811111111111,0.8137333333333333,0.4775222222222222,1.2822333333333333,0.9773333333333334,0.4681666666666667,0.2311,0.17859999999999998,0.1587
21,5,6,1,9.687999999999999,239.82333333333332,7.58,0.0,0.034,0.529,0.9011999999999999,0.9998,1.3632333333333333,1.5197666666666665,1.3674666666666666,0.7451000000000001,0.7226333333333332,239.39866666666666,239.14066666666668,8.473333333333334,11.593333333333334,1.1196666666666653,0.8838249999999999,0.5076333333333333,0.7504666666666666,1.2822333333333333,0.9773333333333334,0.4681666666666667,0.2311,0.17859999999999998
21,5,6,1,2.878,239.09,6.8533333333333335,0.0,0.013,0.51,0.8196333333333333,0.9011999999999999,0.9998,1.3632333333333333,1.5197666666666665,1.3674666666666666,0.7451000000000001,239.82333333333332,239.39866666666666,7.58,8.473333333333334,1.1494277777777766,0.9440416666666667,0.5396680555555555,0.7226333333333332,0.7504666666666666,1.2822333333333333,0.9773333333333334,0.4681666666666667,0.2311
22,5,6,1,2.76,238.88633333333334,5.0600000000000005,0.0,0.0,0.0,0.6053666666666666,0.8196333333333333,0.9011999999999999,0.9998,1.3632333333333333,1.5197666666666665,1.3674666666666666,239.09,239.82333333333332,6.8533333333333335,7.58,1.1618499999999987,0.9930861111111109,0.5698791666666666,0.7451000000000001,0.7226333333333332,0.7504666666666666,1.2822333333333333,0.9773333333333334,0.4681666666666667
22,5,6,1,1.882,239.43366666666668,5.266666666666667,0.0,0.0,0.0,0.6304666666666666,0.6053666666666666,0.8196333333333333,0.9011999999999999,0.9998,1.3632333333333333,1.5197666666666665,238.88633333333334,239.09,5.0600000000000005,6.8533333333333335,1.0348333333333322,1.0045194444444443,0.5904861111111112,1.3674666666666666,0.7451000000000001,0.7226333333333332,0.7504666666666666,1.2822333333333333,0.9773333333333334
23,5,6,1,2.324,239.93366666666668,5.12,0.0,0.0,0.0,0.6188,0.6304666666666666,0.6053666666666666,0.8196333333333333,0.9011999999999999,0.9998,1.3632333333333333,239.43366666666668,238.88633333333334,5.266666666666667,5.0600000000000005,0.8866166666666655,0.9756138888888888,0.6127291666666667,1.5197666666666665,1.3674666666666666,0.7451000000000001,0.7226333333333332,0.7504666666666666,1.2822333333333333
23,5,6,1,8.698,239.78933333333333,8.453333333333333,0.0,0.001,0.158,1.0082,0.6188,0.6304666666666666,0.6053666666666666,0.8196333333333333,0.9011999999999999,0.9998,239.93366666666668,239.43366666666668,5.12,5.266666666666667,0.7625444444444431,0.9203277777777776,0.6338166666666666,1.3632333333333333,1.5197666666666665,1.3674666666666666,0.7451000000000001,0.7226333333333332,0.7504666666666666
0,6,7,1,7.14,238.28933333333333,11.126666666666667,0.0,0.039,0.522,1.3263333333333334,1.0082,0.6188,0.6304666666666666,0.6053666666666666,0.8196333333333333,0.9011999999999999,239.78933333333333,239.93366666666668,8.453333333333333,5.12,0.7639444444444433,0.9418055555555555,0.6710666666666666,0.9998,1.3632333333333333,1.5197666666666665,1.3674666666666666,0.7451000000000001,0.7226333333333332
0,6,7,1,5.188,235.465,9.873333333333333,0.006,0.034,0.51,1.1674,1.3263333333333334,1.0082,0.6188,0.6304666666666666,0.6053666666666666,0.8196333333333333,238.28933333333333,239.78933333333333,11.126666666666667,8.453333333333333,0.8347999999999988,0.9921138888888889,0.7182013888888888,0.9011999999999999,0.9998,1.3632333333333333,1.5197666666666665,1.3674666666666666,0.7451000000000001
1,6,7,1,4.7540000000000004,237.17633333333333,6.806666666666667,0.412,0.034,0.094,0.7992,1.1674,1.3263333333333334,1.0082,0.6188,0.6304666666666666,0.6053666666666666,235.465,238.28933333333333,9.873333333333333,11.126666666666667,0.8927611111111099,1.0273055555555555,0.7602291666666666,0.8196333333333333,0.9011999999999999,0.9998,1.3632333333333333,1.5197666666666665,1.3674666666666666
1,6,7,1,1.98,239.02766666666668,1.66,0.037,0.009,0.0,0.1917,0.7992,1.1674,1.3263333333333334,1.0082,0.6188,0.6304666666666666,237.17633333333333,235.465,6.806666666666667,9.873333333333333,0.9250666666666655,0.9799499999999998,0.7879263888888889,0.6053666666666666,0.8196333333333333,0.9011999999999999,0.9998,1.3632333333333333,1.5197666666666665
2,6,7,1,3.758,240.507,2.1933333333333334,0.093,0.0,0.0,0.24863333333333332,0.1917,0.7992,1.1674,1.3263333333333334,1.0082,0.6188,239.02766666666668,237.17633333333333,1.66,6.806666666666667,0.8519388888888876,0.8692777777777777,0.7903694444444445,0.6304666666666666,0.6053666666666666,0.8196333333333333,0.9011999999999999,0.9998,1.3632333333333333
2,6,7,1,1.088,240.103,4.56,0.421,0.0,0.0,0.5412666666666667,0.24863333333333332,0.1917,0.7992,1.1674,1.3263333333333334,1.0082,240.507,239.02766666666668,2.1933333333333334,1.66,0.7902444444444433,0.7763944444444443,0.7950638888888889,0.6188,0.6304666666666666,0.6053666666666666,0.8196333333333333,0.9011999999999999,0.9998
3,6,7,1,2.11,239.94500000000002,1.1866666666666668,0.0,0.0,0.0,0.13803333333333334,0.5412666666666667,0.24863333333333332,0.1917,0.7992,1.1674,1.3263333333333334,240.103,240.507,4.56,2.1933333333333334,0.7124222222222211,0.7381833333333332,0.8110041666666666,1.0082,0.6188,0.6304666666666666,0.6053666666666666,0.8196333333333333,0.9011999999999999
3,6,7,1,2.842,240.62733333333333,1.2933333333333332,0.0,0.008,0.0,0.14943333333333333,0.13803333333333334,0.5412666666666667,0.24863333333333332,0.1917,0.7992,1.1674,239.94500000000002,240.103,1.1866666666666668,4.56,0.514372222222221,0.6745861111111111,0.8093138888888888,1.3263333333333334,1.0082,0.6188,0.6304666666666666,0.6053666666666666,0.8196333333333333
4,6,7,1,5.2,241.32266666666666,2.1933333333333334,0.0,0.038,0.0,0.2551,0.14943333333333333,0.13803333333333334,0.5412666666666667,0.24863333333333332,0.1917,0.7992,240.62733333333333,239.94500000000002,1.2933333333333332,1.1866666666666668,0.3447111111111099,0.618736111111111,0.8059111111111111,1.1674,1.3263333333333334,1.0082,0.6188,0.6304666666666666,0.6053666666666666
4,6,7,1,5.392,241.39133333333334,2.2,0.0,0.035,0.0,0.26043333333333335,0.2551,0.14943333333333333,0.13803333333333334,0.5412666666666667,0.24863333333333332,0.1917,241.32266666666666,240.62733333333333,2.1933333333333334,1.2933333333333332,0.25402777777777663,0.5895472222222221,0.7970333333333333,0.7992,1.1674,1.3263333333333334,1.0082,0.6188,0.6304666666666666
5,6,7,1,4.122,241.99733333333333,1.9800000000000002,0.0,0.033,0.0,0.24293333333333333,0.26043333333333335,0.2551,0.14943333333333333,0.13803333333333334,0.5412666666666667,0.24863333333333332,241.39133333333334,241.32266666666666,2.2,2.1933333333333334,0.2654833333333321,0.558711111111111,0.7671625,0.1917,0.7992,1.1674,1.3263333333333334,1.0082,0.6188
5,6,7,1,3.818,242.36266666666668,2.0533333333333332,0.0,0.007,0.0,0.24880000000000002,0.24293333333333333,0.26043333333333335,0.2551,0.14943333333333333,0.13803333333333334,0.5412666666666667,241.99733333333333,241.39133333333334,1.9800000000000002,2.2,0.2645333333333321,0.5273888888888888,0.7238583333333334,0.24863333333333332,0.1917,0.7992,1.1674,1.3263333333333334,1.0082
6,6,7,1,0.87,242.45433333333332,1.7133333333333336,0.0,0.0,0.0,0.20900000000000002,0.24880000000000002,0.24293333333333333,0.26043333333333335,0.2551,0.14943333333333333,0.13803333333333334,242.36266666666668,241.99733333333333,2.0533333333333332,1.9800000000000002,0.2157888888888877,0.46410555555555555,0.7029555555555556,0.5412666666666667,0.24863333333333332,0.1917,0.7992,1.1674,1.3263333333333334
6,6,7,1,2.394,241.45466666666667,1.9,0.0,0.0,0.0,0.22666666666666668,0.20900000000000002,0.24880000000000002,0.24293333333333333,0.26043333333333335,0.2551,0.14943333333333333,242.45433333333332,242.36266666666668,1.7133333333333336,2.0533333333333332,0.22761666666666547,0.3709944444444444,0.6815541666666666,0.13803333333333334,0.5412666666666667,0.24863333333333332,0.1917,0.7992,1.1674
7,6,7,1,3.046,241.049,2.006666666666667,0.0,0.0,0.0,0.23726666666666668,0.22666666666666668,0.20900000000000002,0.24880000000000002,0.24293333333333333,0.26043333333333335,0.2551,241.45466666666667,242.45433333333332,1.9,1.7133333333333336,0.24048888888888773,0.2925999999999999,0.6599527777777777,0.14943333333333333,0.13803333333333334,0.5412666666666667,0.24863333333333332,0.1917,0.7992
7,6,7,1,0.85,240.67133333333334,1.72,0.0,0.009,0.0,0.20533333333333334,0.23726666666666668,0.22666666666666668,0.20900000000000002,0.24880000000000002,0.24293333333333333,0.26043333333333335,241.049,241.45466666666667,2.006666666666667,1.9,0.2375166666666655,0.24577222222222214,0.6128611111111111,0.2551,0.14943333333333333,0.13803333333333334,0.5412666666666667,0.24863333333333332,0.1917
8,6,7,1,6.376,239.48,2.42,0.0,0.038,0.0,0.27546666666666664,0.20533333333333334,0.23726666666666668,0.22666666666666668,0.20900000000000002,0.24880000000000002,0.24293333333333333,240.67133333333334,241.049,1.72,2.006666666666667,0.22833333333333217,0.24690833333333326,0.5580930555555556,0.26043333333333335,0.2551,0.14943333333333333,0.13803333333333334,0.5412666666666667,0.24863333333333332
8,6,7,1,4.368,238.54500000000002,2.0733333333333333,0.0,0.034,0.0,0.24783333333333335,0.27546666666666664,0.20533333333333334,0.23726666666666668,0.22666666666666668,0.20900000000000002,0.24880000000000002,239.48,240.67133333333334,2.42,1.72,0.23375555555555438,0.2491444444444444,0.5127694444444445,0.24293333333333333,0.26043333333333335,0.2551,0.14943333333333333,0.13803333333333334,0.5412666666666667
